cod_ocorrencia;cisp;mes;ano;mes_ano;aisp;risp;munic;mcirc;regiao
15165;108;8;2012;2012m08;38;7;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior
15166;109;8;2012;2012m08;38;7;Sapucaia;3305406;Interior
15167;110;8;2012;2012m08;30;7;Teresópolis;3305802;Interior
15168;111;8;2012;2012m08;30;7;Sumidouro;3305703;Interior
15169;112;8;2012;2012m08;30;7;Carmo;3301207;Interior
15170;118;8;2012;2012m08;25;4;Araruama;3300209;Interior
15171;119;8;2012;2012m08;35;4;Rio Bonito;3304300;Interior
15172;120;8;2012;2012m08;35;4;Silva Jardim;3305604;Interior
15173;121;8;2012;2012m08;32;6;Casimiro de Abreu;3301306;Interior
15174;122;8;2012;2012m08;32;6;Conceição de Macabú;3301405;Interior
15175;123;8;2012;2012m08;32;6;Macaé;3302403;Interior
15176;124;8;2012;2012m08;25;4;Saquarema;3305505;Interior
15177;125;8;2012;2012m08;25;4;São Pedro da Aldeia;3305208;Interior
15178;126;8;2012;2012m08;25;4;Cabo Frio;3300704;Interior
15179;127;8;2012;2012m08;25;4;Armação dos Búzios;3300233;Interior
15180;128;8;2012;2012m08;32;6;Rio das Ostras;3304524;Interior
15181;129;8;2012;2012m08;25;4;Iguaba Grande;3301876;Interior
15182;130;8;2012;2012m08;32;6;"Quissamã;Carapebus";9999994;Interior
15183;132;8;2012;2012m08;25;4;Arraial do Cabo;3300258;Interior
15184;134;8;2012;2012m08;8;6;Campos dos Goytacazes;3301009;Interior
15185;135;8;2012;2012m08;36;6;Itaocara;3302106;Interior
15186;136;8;2012;2012m08;36;6;"Santo Antônio de Pádua;Aperibé";9999993;Interior
15187;137;8;2012;2012m08;36;6;Miracema;3303005;Interior
15188;138;8;2012;2012m08;29;6;Laje do Muriaé;3302304;Interior
15189;139;8;2012;2012m08;29;6;Porciúncula;3304102;Interior
15190;140;8;2012;2012m08;29;6;"Natividade;Varre-Sai";9999997;Interior
15191;141;8;2012;2012m08;8;6;São Fidélis;3304805;Interior
15192;142;8;2012;2012m08;36;6;Cambuci;3300902;Interior
15193;143;8;2012;2012m08;29;6;"Itaperuna;São José de Ubá";9999996;Interior
15194;144;8;2012;2012m08;29;6;Bom Jesus de Itabapoana;3300605;Interior
15195;145;8;2012;2012m08;8;6;São João da Barra;3305000;Interior
15196;146;8;2012;2012m08;8;6;Campos dos Goytacazes;3301009;Interior
15197;147;8;2012;2012m08;8;6;São Francisco de Itabapoana;3304755;Interior
15198;148;8;2012;2012m08;29;6;"Cardoso Moreira;Italva";9999995;Interior
15199;151;8;2012;2012m08;11;7;Nova Friburgo;3303401;Interior
15200;152;8;2012;2012m08;11;7;Duas Barras;3301603;Interior
15201;153;8;2012;2012m08;11;7;Cantagalo;3301108;Interior
15202;154;8;2012;2012m08;11;7;"Cordeiro;Macuco";9999998;Interior
15203;155;8;2012;2012m08;36;6;São Sebastião do Alto;3305307;Interior
15204;156;8;2012;2012m08;11;7;Santa Maria Madalena;3304607;Interior
15205;157;8;2012;2012m08;11;7;Trajano de Morais;3305901;Interior
15206;158;8;2012;2012m08;11;7;Bom Jardim;3300506;Interior
15207;159;8;2012;2012m08;35;4;Cachoeiras de Macacu;3300803;Interior
15208;165;8;2012;2012m08;33;5;Mangaratiba;3302601;Interior
15209;166;8;2012;2012m08;33;5;Angra dos Reis;3300100;Interior
15210;167;8;2012;2012m08;33;5;Paraty;3303807;Interior
15211;168;8;2012;2012m08;33;5;Rio Claro;3304409;Interior
15212;1;9;2012;2012m09;5;1;Rio de Janeiro;3304557;Capital
15213;4;9;2012;2012m09;5;1;Rio de Janeiro;3304557;Capital
15214;5;9;2012;2012m09;5;1;Rio de Janeiro;3304557;Capital
15215;6;9;2012;2012m09;4;1;Rio de Janeiro;3304557;Capital
15216;7;9;2012;2012m09;5;1;Rio de Janeiro;3304557;Capital
15217;9;9;2012;2012m09;2;1;Rio de Janeiro;3304557;Capital
15218;10;9;2012;2012m09;2;1;Rio de Janeiro;3304557;Capital
15219;12;9;2012;2012m09;19;1;Rio de Janeiro;3304557;Capital
15220;13;9;2012;2012m09;19;1;Rio de Janeiro;3304557;Capital
15221;14;9;2012;2012m09;23;1;Rio de Janeiro;3304557;Capital
15222;15;9;2012;2012m09;23;1;Rio de Janeiro;3304557;Capital
15223;16;9;2012;2012m09;31;2;Rio de Janeiro;3304557;Capital
15224;17;9;2012;2012m09;4;1;Rio de Janeiro;3304557;Capital
15225;18;9;2012;2012m09;4;1;Rio de Janeiro;3304557;Capital
15226;19;9;2012;2012m09;6;1;Rio de Janeiro;3304557;Capital
15227;20;9;2012;2012m09;6;1;Rio de Janeiro;3304557;Capital
15228;21;9;2012;2012m09;22;1;Rio de Janeiro;3304557;Capital
15229;22;9;2012;2012m09;16;1;Rio de Janeiro;3304557;Capital
15230;23;9;2012;2012m09;3;1;Rio de Janeiro;3304557;Capital
15231;24;9;2012;2012m09;3;1;Rio de Janeiro;3304557;Capital
15232;25;9;2012;2012m09;3;1;Rio de Janeiro;3304557;Capital
15233;26;9;2012;2012m09;3;1;Rio de Janeiro;3304557;Capital
15234;27;9;2012;2012m09;41;2;Rio de Janeiro;3304557;Capital
15235;28;9;2012;2012m09;9;2;Rio de Janeiro;3304557;Capital
15236;29;9;2012;2012m09;9;2;Rio de Janeiro;3304557;Capital
15237;30;9;2012;2012m09;9;2;Rio de Janeiro;3304557;Capital
15238;31;9;2012;2012m09;41;2;Rio de Janeiro;3304557;Capital
15239;32;9;2012;2012m09;18;2;Rio de Janeiro;3304557;Capital
15240;33;9;2012;2012m09;14;2;Rio de Janeiro;3304557;Capital
15241;34;9;2012;2012m09;14;2;Rio de Janeiro;3304557;Capital
15242;35;9;2012;2012m09;40;2;Rio de Janeiro;3304557;Capital
15243;36;9;2012;2012m09;27;2;Rio de Janeiro;3304557;Capital
15244;37;9;2012;2012m09;17;1;Rio de Janeiro;3304557;Capital
15245;38;9;2012;2012m09;16;1;Rio de Janeiro;3304557;Capital
15246;39;9;2012;2012m09;41;2;Rio de Janeiro;3304557;Capital
15247;40;9;2012;2012m09;9;2;Rio de Janeiro;3304557;Capital
15248;41;9;2012;2012m09;18;2;Rio de Janeiro;3304557;Capital
15249;42;9;2012;2012m09;31;2;Rio de Janeiro;3304557;Capital
15250;43;9;2012;2012m09;27;2;Rio de Janeiro;3304557;Capital
15251;44;9;2012;2012m09;3;1;Rio de Janeiro;3304557;Capital
15252;48;9;2012;2012m09;24;3;Seropédica;3305554;Baixada Fluminense
15253;50;9;2012;2012m09;24;3;Itaguaí;3302007;Baixada Fluminense
15254;51;9;2012;2012m09;24;3;Paracambi;3303609;Baixada Fluminense
15255;52;9;2012;2012m09;20;3;Nova Iguaçu;3303500;Baixada Fluminense
15256;53;9;2012;2012m09;20;3;Mesquita;3302858;Baixada Fluminense
15257;54;9;2012;2012m09;39;3;Belford Roxo;3300456;Baixada Fluminense
15258;55;9;2012;2012m09;24;3;Queimados;3304144;Baixada Fluminense
15259;56;9;2012;2012m09;20;3;Nova Iguaçu;3303500;Baixada Fluminense
15260;57;9;2012;2012m09;20;3;Nilópolis;3303203;Baixada Fluminense
15261;58;9;2012;2012m09;20;3;Nova Iguaçu;3303500;Baixada Fluminense
15262;59;9;2012;2012m09;15;3;Duque de Caxias;3301702;Baixada Fluminense
15263;60;9;2012;2012m09;15;3;Duque de Caxias;3301702;Baixada Fluminense
15264;61;9;2012;2012m09;15;3;Duque de Caxias;3301702;Baixada Fluminense
15265;62;9;2012;2012m09;15;3;Duque de Caxias;3301702;Baixada Fluminense
15266;63;9;2012;2012m09;24;3;Japeri;3302270;Baixada Fluminense
15267;64;9;2012;2012m09;21;3;São João de Meriti;3305109;Baixada Fluminense
15268;65;9;2012;2012m09;34;3;Magé;3302502;Baixada Fluminense
15269;66;9;2012;2012m09;34;3;Magé;3302502;Baixada Fluminense
15270;67;9;2012;2012m09;34;3;Guapimirim;3301850;Baixada Fluminense
15271;70;9;2012;2012m09;35;4;Tanguá;3305752;Interior
15272;71;9;2012;2012m09;35;4;Itaboraí;3301900;Interior
15273;72;9;2012;2012m09;7;4;São Gonçalo;3304904;Grande Niterói
15274;73;9;2012;2012m09;7;4;São Gonçalo;3304904;Grande Niterói
15275;74;9;2012;2012m09;7;4;São Gonçalo;3304904;Grande Niterói
15276;75;9;2012;2012m09;7;4;São Gonçalo;3304904;Grande Niterói
15277;76;9;2012;2012m09;12;4;Niterói;3303302;Grande Niterói
15278;77;9;2012;2012m09;12;4;Niterói;3303302;Grande Niterói
15279;78;9;2012;2012m09;12;4;Niterói;3303302;Grande Niterói
15280;79;9;2012;2012m09;12;4;Niterói;3303302;Grande Niterói
15281;81;9;2012;2012m09;12;4;Niterói;3303302;Grande Niterói
15282;82;9;2012;2012m09;12;4;Maricá;3302700;Grande Niterói
15283;88;9;2012;2012m09;10;5;Barra do Pirai;3300308;Interior
15284;89;9;2012;2012m09;37;5;Resende;3304201;Interior
15285;90;9;2012;2012m09;28;5;Barra Mansa;3300407;Interior
15286;91;9;2012;2012m09;10;5;Valença;3306107;Interior
15287;92;9;2012;2012m09;10;5;Rio das Flores;3304508;Interior
15288;93;9;2012;2012m09;28;5;Volta Redonda;3306305;Interior
15289;94;9;2012;2012m09;10;5;Piraí;3304003;Interior
15290;95;9;2012;2012m09;10;5;Vassouras;3306206;Interior
15291;96;9;2012;2012m09;10;5;"Miguel Pereira;Paty dos Alferes";9999999;Interior
15292;97;9;2012;2012m09;10;5;Mendes;3302809;Interior
15293;98;9;2012;2012m09;10;5;Engenheiro Paulo de Frontin;3301801;Interior
15294;99;9;2012;2012m09;37;5;Itatiaia;3302254;Interior
15295;100;9;2012;2012m09;37;5;"Porto Real;Quatis";9999992;Interior
15296;101;9;2012;2012m09;28;5;Pinheiral;3303955;Interior
15297;104;9;2012;2012m09;30;7;São José do Vale do Rio Preto;3305158;Interior
15298;105;9;2012;2012m09;26;7;Petrópolis;3303906;Interior
15299;106;9;2012;2012m09;26;7;Petrópolis;3303906;Interior
15300;107;9;2012;2012m09;38;7;Paraíba do Sul;3303708;Interior
15301;108;9;2012;2012m09;38;7;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior
15302;109;9;2012;2012m09;38;7;Sapucaia;3305406;Interior
15303;110;9;2012;2012m09;30;7;Teresópolis;3305802;Interior
15304;111;9;2012;2012m09;30;7;Sumidouro;3305703;Interior
15305;112;9;2012;2012m09;30;7;Carmo;3301207;Interior
15306;118;9;2012;2012m09;25;4;Araruama;3300209;Interior
15307;119;9;2012;2012m09;35;4;Rio Bonito;3304300;Interior
15308;120;9;2012;2012m09;35;4;Silva Jardim;3305604;Interior
15309;121;9;2012;2012m09;32;6;Casimiro de Abreu;3301306;Interior
15310;122;9;2012;2012m09;32;6;Conceição de Macabú;3301405;Interior
15311;123;9;2012;2012m09;32;6;Macaé;3302403;Interior
15312;124;9;2012;2012m09;25;4;Saquarema;3305505;Interior
15313;125;9;2012;2012m09;25;4;São Pedro da Aldeia;3305208;Interior
15314;126;9;2012;2012m09;25;4;Cabo Frio;3300704;Interior
15315;127;9;2012;2012m09;25;4;Armação dos Búzios;3300233;Interior
15316;128;9;2012;2012m09;32;6;Rio das Ostras;3304524;Interior
15317;129;9;2012;2012m09;25;4;Iguaba Grande;3301876;Interior
15318;130;9;2012;2012m09;32;6;"Quissamã;Carapebus";9999994;Interior
15319;132;9;2012;2012m09;25;4;Arraial do Cabo;3300258;Interior
15320;134;9;2012;2012m09;8;6;Campos dos Goytacazes;3301009;Interior
15321;135;9;2012;2012m09;36;6;Itaocara;3302106;Interior
15322;136;9;2012;2012m09;36;6;"Santo Antônio de Pádua;Aperibé";9999993;Interior
15323;137;9;2012;2012m09;36;6;Miracema;3303005;Interior
15324;138;9;2012;2012m09;29;6;Laje do Muriaé;3302304;Interior
15325;139;9;2012;2012m09;29;6;Porciúncula;3304102;Interior
15326;140;9;2012;2012m09;29;6;"Natividade;Varre-Sai";9999997;Interior
15327;141;9;2012;2012m09;8;6;São Fidélis;3304805;Interior
15328;142;9;2012;2012m09;36;6;Cambuci;3300902;Interior
15329;143;9;2012;2012m09;29;6;"Itaperuna;São José de Ubá";9999996;Interior
15330;144;9;2012;2012m09;29;6;Bom Jesus de Itabapoana;3300605;Interior
15331;145;9;2012;2012m09;8;6;São João da Barra;3305000;Interior
15332;146;9;2012;2012m09;8;6;Campos dos Goytacazes;3301009;Interior
15333;147;9;2012;2012m09;8;6;São Francisco de Itabapoana;3304755;Interior
15334;148;9;2012;2012m09;29;6;"Cardoso Moreira;Italva";9999995;Interior
15335;151;9;2012;2012m09;11;7;Nova Friburgo;3303401;Interior
15336;152;9;2012;2012m09;11;7;Duas Barras;3301603;Interior
15337;153;9;2012;2012m09;11;7;Cantagalo;3301108;Interior
15338;154;9;2012;2012m09;11;7;"Cordeiro;Macuco";9999998;Interior
15339;155;9;2012;2012m09;36;6;São Sebastião do Alto;3305307;Interior
15340;156;9;2012;2012m09;11;7;Santa Maria Madalena;3304607;Interior
15341;157;9;2012;2012m09;11;7;Trajano de Morais;3305901;Interior
15342;158;9;2012;2012m09;11;7;Bom Jardim;3300506;Interior
15343;159;9;2012;2012m09;35;4;Cachoeiras de Macacu;3300803;Interior
15344;165;9;2012;2012m09;33;5;Mangaratiba;3302601;Interior
15345;166;9;2012;2012m09;33;5;Angra dos Reis;3300100;Interior
15346;167;9;2012;2012m09;33;5;Paraty;3303807;Interior
15347;168;9;2012;2012m09;33;5;Rio Claro;3304409;Interior
15348;1;10;2012;2012m10;5;1;Rio de Janeiro;3304557;Capital
15349;4;10;2012;2012m10;5;1;Rio de Janeiro;3304557;Capital
15350;5;10;2012;2012m10;5;1;Rio de Janeiro;3304557;Capital
15351;6;10;2012;2012m10;4;1;Rio de Janeiro;3304557;Capital
15352;7;10;2012;2012m10;5;1;Rio de Janeiro;3304557;Capital
15353;9;10;2012;2012m10;2;1;Rio de Janeiro;3304557;Capital
15354;10;10;2012;2012m10;2;1;Rio de Janeiro;3304557;Capital
15355;12;10;2012;2012m10;19;1;Rio de Janeiro;3304557;Capital
15356;13;10;2012;2012m10;19;1;Rio de Janeiro;3304557;Capital
15357;14;10;2012;2012m10;23;1;Rio de Janeiro;3304557;Capital
15358;15;10;2012;2012m10;23;1;Rio de Janeiro;3304557;Capital
15359;16;10;2012;2012m10;31;2;Rio de Janeiro;3304557;Capital
15360;17;10;2012;2012m10;4;1;Rio de Janeiro;3304557;Capital
15361;18;10;2012;2012m10;4;1;Rio de Janeiro;3304557;Capital
15362;19;10;2012;2012m10;6;1;Rio de Janeiro;3304557;Capital
15363;20;10;2012;2012m10;6;1;Rio de Janeiro;3304557;Capital
15364;21;10;2012;2012m10;22;1;Rio de Janeiro;3304557;Capital
15365;22;10;2012;2012m10;16;1;Rio de Janeiro;3304557;Capital
15366;23;10;2012;2012m10;3;1;Rio de Janeiro;3304557;Capital
15367;24;10;2012;2012m10;3;1;Rio de Janeiro;3304557;Capital
15368;25;10;2012;2012m10;3;1;Rio de Janeiro;3304557;Capital
15369;26;10;2012;2012m10;3;1;Rio de Janeiro;3304557;Capital
15370;27;10;2012;2012m10;41;2;Rio de Janeiro;3304557;Capital
15371;28;10;2012;2012m10;9;2;Rio de Janeiro;3304557;Capital
15372;29;10;2012;2012m10;9;2;Rio de Janeiro;3304557;Capital
15373;30;10;2012;2012m10;9;2;Rio de Janeiro;3304557;Capital
15374;31;10;2012;2012m10;41;2;Rio de Janeiro;3304557;Capital
15375;32;10;2012;2012m10;18;2;Rio de Janeiro;3304557;Capital
15376;33;10;2012;2012m10;14;2;Rio de Janeiro;3304557;Capital
15377;34;10;2012;2012m10;14;2;Rio de Janeiro;3304557;Capital
15378;35;10;2012;2012m10;40;2;Rio de Janeiro;3304557;Capital
15379;36;10;2012;2012m10;27;2;Rio de Janeiro;3304557;Capital
15380;37;10;2012;2012m10;17;1;Rio de Janeiro;3304557;Capital
15381;38;10;2012;2012m10;16;1;Rio de Janeiro;3304557;Capital
15382;39;10;2012;2012m10;41;2;Rio de Janeiro;3304557;Capital
15383;40;10;2012;2012m10;9;2;Rio de Janeiro;3304557;Capital
15384;41;10;2012;2012m10;18;2;Rio de Janeiro;3304557;Capital
15385;42;10;2012;2012m10;31;2;Rio de Janeiro;3304557;Capital
15386;43;10;2012;2012m10;27;2;Rio de Janeiro;3304557;Capital
15387;44;10;2012;2012m10;3;1;Rio de Janeiro;3304557;Capital
15388;48;10;2012;2012m10;24;3;Seropédica;3305554;Baixada Fluminense
15389;50;10;2012;2012m10;24;3;Itaguaí;3302007;Baixada Fluminense
15390;51;10;2012;2012m10;24;3;Paracambi;3303609;Baixada Fluminense
15391;52;10;2012;2012m10;20;3;Nova Iguaçu;3303500;Baixada Fluminense
15392;53;10;2012;2012m10;20;3;Mesquita;3302858;Baixada Fluminense
15393;54;10;2012;2012m10;39;3;Belford Roxo;3300456;Baixada Fluminense
15394;55;10;2012;2012m10;24;3;Queimados;3304144;Baixada Fluminense
15395;56;10;2012;2012m10;20;3;Nova Iguaçu;3303500;Baixada Fluminense
15396;57;10;2012;2012m10;20;3;Nilópolis;3303203;Baixada Fluminense
15397;58;10;2012;2012m10;20;3;Nova Iguaçu;3303500;Baixada Fluminense
15398;59;10;2012;2012m10;15;3;Duque de Caxias;3301702;Baixada Fluminense
15399;60;10;2012;2012m10;15;3;Duque de Caxias;3301702;Baixada Fluminense
15400;61;10;2012;2012m10;15;3;Duque de Caxias;3301702;Baixada Fluminense
15401;62;10;2012;2012m10;15;3;Duque de Caxias;3301702;Baixada Fluminense
15402;63;10;2012;2012m10;24;3;Japeri;3302270;Baixada Fluminense
15403;64;10;2012;2012m10;21;3;São João de Meriti;3305109;Baixada Fluminense
15404;65;10;2012;2012m10;34;3;Magé;3302502;Baixada Fluminense
15405;66;10;2012;2012m10;34;3;Magé;3302502;Baixada Fluminense
15406;67;10;2012;2012m10;34;3;Guapimirim;3301850;Baixada Fluminense
15407;70;10;2012;2012m10;35;4;Tanguá;3305752;Interior
15408;71;10;2012;2012m10;35;4;Itaboraí;3301900;Interior
15409;72;10;2012;2012m10;7;4;São Gonçalo;3304904;Grande Niterói
15410;73;10;2012;2012m10;7;4;São Gonçalo;3304904;Grande Niterói
15411;74;10;2012;2012m10;7;4;São Gonçalo;3304904;Grande Niterói
15412;75;10;2012;2012m10;7;4;São Gonçalo;3304904;Grande Niterói
15413;76;10;2012;2012m10;12;4;Niterói;3303302;Grande Niterói
15414;77;10;2012;2012m10;12;4;Niterói;3303302;Grande Niterói
15415;78;10;2012;2012m10;12;4;Niterói;3303302;Grande Niterói
15416;79;10;2012;2012m10;12;4;Niterói;3303302;Grande Niterói
15417;81;10;2012;2012m10;12;4;Niterói;3303302;Grande Niterói
15418;82;10;2012;2012m10;12;4;Maricá;3302700;Grande Niterói
15419;88;10;2012;2012m10;10;5;Barra do Pirai;3300308;Interior
15420;89;10;2012;2012m10;37;5;Resende;3304201;Interior
15421;90;10;2012;2012m10;28;5;Barra Mansa;3300407;Interior
15422;91;10;2012;2012m10;10;5;Valença;3306107;Interior
15423;92;10;2012;2012m10;10;5;Rio das Flores;3304508;Interior
15424;93;10;2012;2012m10;28;5;Volta Redonda;3306305;Interior
15425;94;10;2012;2012m10;10;5;Piraí;3304003;Interior
15426;95;10;2012;2012m10;10;5;Vassouras;3306206;Interior
15427;96;10;2012;2012m10;10;5;"Miguel Pereira;Paty dos Alferes";9999999;Interior
15428;97;10;2012;2012m10;10;5;Mendes;3302809;Interior
15429;98;10;2012;2012m10;10;5;Engenheiro Paulo de Frontin;3301801;Interior
15430;99;10;2012;2012m10;37;5;Itatiaia;3302254;Interior
15431;100;10;2012;2012m10;37;5;"Porto Real;Quatis";9999992;Interior
15432;101;10;2012;2012m10;28;5;Pinheiral;3303955;Interior
15433;104;10;2012;2012m10;30;7;São José do Vale do Rio Preto;3305158;Interior
15434;105;10;2012;2012m10;26;7;Petrópolis;3303906;Interior
15435;106;10;2012;2012m10;26;7;Petrópolis;3303906;Interior
15436;107;10;2012;2012m10;38;7;Paraíba do Sul;3303708;Interior
15437;108;10;2012;2012m10;38;7;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior
15438;109;10;2012;2012m10;38;7;Sapucaia;3305406;Interior
15439;110;10;2012;2012m10;30;7;Teresópolis;3305802;Interior
15440;111;10;2012;2012m10;30;7;Sumidouro;3305703;Interior
15441;112;10;2012;2012m10;30;7;Carmo;3301207;Interior
15442;118;10;2012;2012m10;25;4;Araruama;3300209;Interior
15443;119;10;2012;2012m10;35;4;Rio Bonito;3304300;Interior
15444;120;10;2012;2012m10;35;4;Silva Jardim;3305604;Interior
15445;121;10;2012;2012m10;32;6;Casimiro de Abreu;3301306;Interior
15446;122;10;2012;2012m10;32;6;Conceição de Macabú;3301405;Interior
15447;123;10;2012;2012m10;32;6;Macaé;3302403;Interior
15448;124;10;2012;2012m10;25;4;Saquarema;3305505;Interior
15449;125;10;2012;2012m10;25;4;São Pedro da Aldeia;3305208;Interior
15450;126;10;2012;2012m10;25;4;Cabo Frio;3300704;Interior
15451;127;10;2012;2012m10;25;4;Armação dos Búzios;3300233;Interior
15452;128;10;2012;2012m10;32;6;Rio das Ostras;3304524;Interior
15453;129;10;2012;2012m10;25;4;Iguaba Grande;3301876;Interior
15454;130;10;2012;2012m10;32;6;"Quissamã;Carapebus";9999994;Interior
15455;132;10;2012;2012m10;25;4;Arraial do Cabo;3300258;Interior
15456;134;10;2012;2012m10;8;6;Campos dos Goytacazes;3301009;Interior
15457;135;10;2012;2012m10;36;6;Itaocara;3302106;Interior
15458;136;10;2012;2012m10;36;6;"Santo Antônio de Pádua;Aperibé";9999993;Interior
15459;137;10;2012;2012m10;36;6;Miracema;3303005;Interior
15460;138;10;2012;2012m10;29;6;Laje do Muriaé;3302304;Interior
15461;139;10;2012;2012m10;29;6;Porciúncula;3304102;Interior
15462;140;10;2012;2012m10;29;6;"Natividade;Varre-Sai";9999997;Interior
15463;141;10;2012;2012m10;8;6;São Fidélis;3304805;Interior
15464;142;10;2012;2012m10;36;6;Cambuci;3300902;Interior
15465;143;10;2012;2012m10;29;6;"Itaperuna;São José de Ubá";9999996;Interior
15466;144;10;2012;2012m10;29;6;Bom Jesus de Itabapoana;3300605;Interior
15467;145;10;2012;2012m10;8;6;São João da Barra;3305000;Interior
15468;146;10;2012;2012m10;8;6;Campos dos Goytacazes;3301009;Interior
15469;147;10;2012;2012m10;8;6;São Francisco de Itabapoana;3304755;Interior
15470;148;10;2012;2012m10;29;6;"Cardoso Moreira;Italva";9999995;Interior
15471;151;10;2012;2012m10;11;7;Nova Friburgo;3303401;Interior
15472;152;10;2012;2012m10;11;7;Duas Barras;3301603;Interior
15473;153;10;2012;2012m10;11;7;Cantagalo;3301108;Interior
15474;154;10;2012;2012m10;11;7;"Cordeiro;Macuco";9999998;Interior
15475;155;10;2012;2012m10;36;6;São Sebastião do Alto;3305307;Interior
15476;156;10;2012;2012m10;11;7;Santa Maria Madalena;3304607;Interior
15477;157;10;2012;2012m10;11;7;Trajano de Morais;3305901;Interior
15478;158;10;2012;2012m10;11;7;Bom Jardim;3300506;Interior
15479;159;10;2012;2012m10;35;4;Cachoeiras de Macacu;3300803;Interior
15480;165;10;2012;2012m10;33;5;Mangaratiba;3302601;Interior
15481;166;10;2012;2012m10;33;5;Angra dos Reis;3300100;Interior
15482;167;10;2012;2012m10;33;5;Paraty;3303807;Interior
15483;168;10;2012;2012m10;33;5;Rio Claro;3304409;Interior
15484;1;11;2012;2012m11;5;1;Rio de Janeiro;3304557;Capital
15485;4;11;2012;2012m11;5;1;Rio de Janeiro;3304557;Capital
15486;5;11;2012;2012m11;5;1;Rio de Janeiro;3304557;Capital
15487;6;11;2012;2012m11;4;1;Rio de Janeiro;3304557;Capital
15488;7;11;2012;2012m11;5;1;Rio de Janeiro;3304557;Capital
15489;9;11;2012;2012m11;2;1;Rio de Janeiro;3304557;Capital
15490;10;11;2012;2012m11;2;1;Rio de Janeiro;3304557;Capital
15491;12;11;2012;2012m11;19;1;Rio de Janeiro;3304557;Capital
15492;13;11;2012;2012m11;19;1;Rio de Janeiro;3304557;Capital
15493;14;11;2012;2012m11;23;1;Rio de Janeiro;3304557;Capital
15494;15;11;2012;2012m11;23;1;Rio de Janeiro;3304557;Capital
15495;16;11;2012;2012m11;31;2;Rio de Janeiro;3304557;Capital
15496;17;11;2012;2012m11;4;1;Rio de Janeiro;3304557;Capital
